	+samples in group 0	+samples in group 1	counts in group 0	counts in group 1	oddsRatio	lower	upper	fisherP	fisherAdjP	logFC	se	pvalues	adjPvalues
1fd9732617c6635aeca826b960787406	5	2	556	18	2.28106292782199	0.308957847494618	27.6686581048561	0.426427462480593	0.814690026954178	-2.12332178925605	1.50206608228974	0.15747915141696	0.519633837387887
e153b46fe2d99a06fadbf8ca364b1426	7	1	4660	207	7.67145277657977	0.810068212952023	386.891672076462	0.0531375391023366	0.570957435456739	-2.10399084664972	0.741643902325382	0.00455497874738664	0.178820550316403
d297fe4d3e4aaf5983649f10278d629f	11	1	4151	2	16.898238038164	1.90040623693913	836.003179229047	0.00353448016210563	0.371642883060799	-2.09208564019129	0.619001328697671	0.000725450111190851	0.0694453606439969
1d3d35fafa01a487b9813c58e8a68e44	2	3	4	19	0.491508215839388	0.0361614977141642	4.94351236390639	0.637127578304049	0.965317035905271	2.09045363362784	1.55396246633207	0.178547500537129	0.519633837387887
c129613f8c0f4442385abbf5b107a4f0	6	8	111	2106	0.43915339382676	0.0875760674999943	2.05404276205421	0.307418333843831	0.814690026954178	2.07901081377025	0.968032199017885	0.0317402182951623	0.434057790452024
9fd3a46a94352e5d4ed04691b4b9101f	14	0	1110	0	Inf	5.89830081077429	Inf	1.31918017377564e-05	0.0138909672298575	-2.04524606348363	0.485399621440793	2.5140972507387e-05	0.0122499528420638
e55cf53751064aa63e5036b9a1e8a0b1	2	2	13	113	0.783280609930878	0.0507961533627122	12.0700774055376	1	1	1.9883495924373	1.8457069070852	0.281353632433394	0.519633837387887
400ca47cf5531967da0016e4fd98b60e	14	1	632	2	31.0107986647562	3.4207982076456	1558.70662624059	0.000133709236463362	0.04693194199864	-1.95830522425318	0.461941115539956	2.24221629367971e-05	0.0122499528420638
6f320135335fe3dde2b5eb44d532a53d	7	2	529	39	3.63764853744452	0.552033319610835	42.1150466811171	0.244918596420265	0.745373647487107	-1.94566894331177	1.4577195008512	0.181963160239983	0.519633837387887
af92ed7c9d94ef30b08f68944fd99d3b	5	2	109	4	2.28106292782199	0.308957847494618	27.6686581048561	0.426427462480593	0.814690026954178	-1.88997005251076	1.53515052866507	0.218274202458006	0.519633837387887
2a757b79c4a18465a1d84542326f6961	3	6	55	672	0.304801933723387	0.0401315852057929	1.81239464875338	0.1461075076203	0.728820598006644	1.88930460552272	1.40599698197438	0.17903012612689	0.519633837387887
87d8b4672ebd6a23672f1318b578cc39	3	6	22	1015	0.304801933723387	0.0401315852057929	1.81239464875338	0.1461075076203	0.728820598006644	1.88676878997876	1.50963370409448	0.211365697123907	0.519633837387887
f16c03ffd311b8dcbb0ea863a986d86a	3	4	47	123	0.539022223699556	0.066306154342127	3.83933793459567	0.674975562072336	1	1.83056735698913	1.34725846809003	0.174230548262771	0.519633837387887
6b9d9a81f75a4488d941bba2bea4e276	4	6	39	238	0.427285265751119	0.0696141669451977	2.32998408817896	0.285266457680251	0.814690026954178	1.81032332351744	1.1259752247336	0.107882810461261	0.519633837387887
8f93150c99bb01d48c0b3e718ff7a366	6	2	190	7	2.91340779392494	0.422680933485797	34.3832840359665	0.257124672095555	0.775794497755356	-1.78543659684203	1.321675364783	0.176731020286344	0.519633837387887
f6a0e0aa9c7bbb23ea4e71a6462c1c10	8	1	2658	2	9.43924078581364	1.02484790825426	471.330748677851	0.0260488056077927	0.533356710791619	-1.73066961740291	0.639940989198442	0.00684236123517734	0.211911952371816
272076209f39363b7ae6fafc125d9654	2	3	3	49	0.491508215839388	0.0361614977141642	4.94351236390639	0.637127578304049	0.965317035905271	1.71788406940435	1.64273787726203	0.295679020020173	0.520035131840778
21ac9338cd769064dfe183a59386d345	6	6	203	568	0.721070781133812	0.142639655757926	3.60186597344556	0.729477196885428	1	1.71612997671936	1.00927988194544	0.0890649376282784	0.519633837387887
929b25cb9d3b105eb48047bdc61d8268	8	2	238	16	4.4757522501046	0.69995778464352	51.2647481683283	0.132627723284008	0.723611360715339	-1.70854302150729	1.34205638974936	0.202990217563792	0.519633837387887
c6097584d8a3aa9c2080056045f216e3	2	7	44	471	0.151450571630697	0.012855170796148	1.01193470442218	0.0491370175332748	0.570957435456739	1.70009075896548	1.57126213194758	0.279256732509773	0.519633837387887
0328a9e5c3a2c31c55d235a908703434	6	6	847	627	0.721070781133812	0.142639655757926	3.60186597344556	0.729477196885428	1	-1.62972981840407	1.05879042353243	0.123746350281066	0.519633837387887
80e04bd0bb09ff810f0b7f87445d6a41	4	9	156	358	0.204563946503191	0.033406070666906	1.03700011345518	0.0379398626339672	0.570957435456739	1.61804781806194	1.2201679735589	0.18481117195804	0.519633837387887
c04b4f275fc85f39ed2538bec8f641fe	4	3	13	33	1.08090048499758	0.151598064078087	8.74477955436854	1	1	1.61525562346963	1.27019359668837	0.203493603118064	0.519633837387887
b2d66cd6540ff7540c25576d34e19f40	7	5	188	894	1.17906507708195	0.238389545241536	6.18756423238634	1	1	1.55862718773264	1.152285791998	0.176170851861393	0.519633837387887
d7465c0e6f817aacd1c7a99b12dfe12b	6	4	249	435	1.27681401589468	0.23457236606686	7.71227332257268	1	1	1.54249793462733	1.32336561898956	0.243781413539271	0.519633837387887
42ae4cfcab6d4a2125684c0402bb52d5	3	3	251	13	0.77048515201981	0.0880047731102832	6.731674899939	1	1	-1.53310238160946	1.53231362627161	0.317061464095362	0.528268546981671
b4fdbcf6833a464c4b0509e95f722390	5	2	294	15	2.28106292782199	0.308957847494618	27.6686581048561	0.426427462480593	0.814690026954178	-1.51492730050546	1.49978169507825	0.312448081665273	0.526051452179311
ecdbfed65e0ef40267db932050981164	11	4	1487	148	3.53112191420259	0.72846701245859	20.5803932318286	0.0958477750372126	0.637139834057103	-1.50931595619809	0.945298383683115	0.110342498296262	0.519633837387887
35ecd9211900c6a9447800b4f04c961b	11	0	377	0	Inf	3.28066623831878	Inf	0.000553403910074722	0.145683579327171	-1.49914390861424	0.441516076033635	0.000685169366859695	0.0694453606439969
6ba5c755a8cb06a0965c3a8d5a6e430e	3	2	13	72	1.22813439290493	0.122088254312132	16.6474698491683	1	1	1.47911888512484	1.61848797816044	0.360775003699493	0.55881045662105
e70cc3e5b222f4a850dbb563c72ff45e	11	1	1343	96	16.898238038164	1.90040623693913	836.003179229047	0.00353448016210563	0.371642883060799	-1.47175610782016	0.462982889885067	0.00147857338417201	0.103795851568875
32ba955853f5d834f5acc051f1833a13	10	0	633	0	Inf	2.69761951397632	Inf	0.000758355498916904	0.1597096680719	-1.43699472466745	0.476145676764671	0.00254471702599512	0.167474189273304
2fb67f5c783ee5b2d583a41dd2fb2bef	11	1	1117	221	16.898238038164	1.90040623693913	836.003179229047	0.00353448016210563	0.371642883060799	-1.42913188711979	0.488400737827442	0.00343189786823839	0.178820550316403
3454492d1551b8b6536cc0f4fac1bd3e	8	2	548	80	4.4757522501046	0.69995778464352	51.2647481683283	0.132627723284008	0.723611360715339	-1.39055385216519	1.42096687853902	0.327779167323047	0.531002251063337
44e3b34b921ccfd44a1871dbd08f8005	3	3	13	38	0.77048515201981	0.0880047731102832	6.731674899939	1	1	1.38559657566809	1.43377923766917	0.333846743237224	0.537975089502639
d328821148aadec372ae2badf830a0af	9	5	119	271	1.77077255818244	0.377220982926906	9.11903345514018	0.5006722445229	0.826344629283093	1.37760912228474	0.925971036298272	0.136818057567163	0.519633837387887
f6ec1017b7678f147c32150fe0305a32	0	5	0	2728	0	0	0.745293017492363	0.0115864527629234	0.456898038819128	1.37293998972653	0.561621089432828	0.0145012104216553	0.293343639244301
422dd0c663285a3e6d8a75448e7fb2e7	5	3	65	247	1.42992812466137	0.225156241468402	11.0296484434691	0.708598779788991	1	1.37208883026314	1.27496946258269	0.281849500206269	0.519633837387887
f31989a8812397b237ecbcc3bc6b21cd	4	2	49	4	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-1.3362902829567	1.53452364272762	0.383853722785137	0.559054200602688
cd5d02a681034c35541c5eb5f6d8bc5e	3	2	104	3	1.22813439290493	0.122088254312132	16.6474698491683	1	1	-1.32600378920636	1.61407341007624	0.411346538255038	0.564457681665405
4574a5a47524864928208a5aa89d8058	2	3	6	14	0.491508215839388	0.0361614977141642	4.94351236390639	0.637127578304049	0.965317035905271	1.29928316935379	1.5887498092526	0.413470112856223	0.564457681665405
c2e7eafc21addf55f9cc9f9d4e92b211	7	5	143	421	1.17906507708195	0.238389545241536	6.18756423238634	1	1	1.2982203397724	0.985978219108383	0.187945047042928	0.519633837387887
143fec38bae53c3da379bfb8ef1d9891	10	3	1501	129	4.15564163348548	0.784662091535256	29.8570247539488	0.0827138913901984	0.637139834057103	-1.27630171322687	1.07357480087315	0.23450518339485	0.519633837387887
8b0927ab2a688fd071f6483e931a9479	8	0	385	0	Inf	1.78006612062037	Inf	0.00458818374149134	0.371642883060799	-1.2599560526115	0.449199329104909	0.00503332860499506	0.178820550316403
c97f6af611bfdceda0b722622d6f90db	3	6	32	71	0.304801933723387	0.0401315852057929	1.81239464875338	0.1461075076203	0.728820598006644	1.25656198027711	1.28124310873238	0.326722661682799	0.530988410710267
57f32f25d80926e758a4325d7c55c43b	4	2	88	101	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	1.20057386629814	1.54983755009125	0.438549475194024	0.567312773193252
3b5843d7e49fc64337225bb1d6c01b4a	7	7	27	106	0.699498693346156	0.146649295760842	3.27584353514745	0.73427587281628	1	1.16244196020387	0.863148730572482	0.178062103974071	0.519633837387887
254d025aa486dc327b138a6a8488c36d	10	1	440	3	13.9487233902442	1.56055612895394	690.381163028735	0.0090914378357943	0.456898038819128	-1.15088220141279	0.323829196025292	0.000379449336615822	0.0443955723840512
031bc6bd8ff9a25f61b6ec8846a11de7	1	5	34	750	0.122826087129034	0.00233486525584166	1.298616403452	0.068861562220196	0.637139834057103	1.14059599625429	0.553596305289881	0.0393661546838839	0.460584009801442
fc804131c275b60a86bf3623aa9639cf	1	4	12	1304	0.166002492836945	0.00305566783302985	1.94026614246648	0.149265766912826	0.728820598006644	1.13775582871689	0.56222898262369	0.0430059663161273	0.474577832467505
50a94e3c8bbb8347addc8068156fb6f8	8	0	366	0	Inf	1.78006612062037	Inf	0.00458818374149134	0.371642883060799	-1.13144535509539	0.387117536884106	0.00346961949138236	0.178820550316403
8a11992c5016f3b871bcb727a8cc4c0d	0	4	0	1679	0	0	1.09804738506394	0.0308972073677956	0.533356710791619	1.1312413248269	0.463984773116537	0.0147646845963418	0.293343639244301
d5764525fd8a92b0bb6e6b7777351642	3	2	454	159	1.22813439290493	0.122088254312132	16.6474698491683	1	1	1.13122161510269	1.66913198900323	0.497942600392935	0.605466002556306
2c3c0e15865d0199c97604231c206180	7	4	33	162	1.59412076427823	0.30722068249127	9.42749971120144	0.718205413422321	1	1.12011761570093	1.07103155307187	0.295639231622206	0.520035131840778
02861f9948b583dac4d6a864cd1263e9	10	5	543	835	2.15168381332409	0.463673304599857	11.0866871294128	0.320425808601076	0.814690026954178	1.10829129836742	0.872480560362672	0.203986259751549	0.519633837387887
87025ce2a71b1dd8455df8809329c0d9	1	6	1	118	0.0938931123513523	0.00182039552385755	0.934941340249433	0.0298430222528894	0.533356710791619	1.09873387898201	0.376260073801587	0.00349868837855527	0.178820550316403
04c4f62bf5fe0727d49b026537b624ef	7	0	272	0	Inf	1.41268811050709	Inf	0.010656853161597	0.456898038819128	-1.09348681174122	0.42848906983157	0.0107118927119161	0.257331113682035
6babd3f4582eabd9594d8c85ef182848	6	4	67	215	1.27681401589468	0.23457236606686	7.71227332257268	1	1	1.07956404956353	1.07181501316121	0.313824343026617	0.526051452179311
ccce27e443d477b887591d571aaa409f	2	6	106	1478	0.194535616053194	0.0162731813557262	1.35195966996282	0.103418533962275	0.637139834057103	1.05765620171848	1.69911279864247	0.53362920522929	0.632071488308709
2123f462a1d5203b292e6711733097a1	10	8	5597	3042	1	0.221625362397493	4.51211896139605	1	1	1.0493872084678	1.01880117959346	0.302999871869113	0.521714326800257
550044eb2e41142ec4f5765aa5aaf1c0	2	4	1050	621	0.343883178981412	0.027041674615398	2.8412958915787	0.373752433524729	0.814690026954178	-1.04827736992872	1.87675790235466	0.576463690902629	0.664131582626333
c570eac9d8785fe4d9b20a54579a9d63	1	7	2	116	0.0731430229930644	0.0014347783752529	0.702118906465201	0.0121492356001288	0.456898038819128	1.0370260309143	0.370235474635968	0.00509460257311689	0.178820550316403
068db80412ea0132c5d3ef84cdad981e	8	7	5883	1011	0.860832816565391	0.186200917215285	3.98070643678233	1	1	1.03619963358845	1.10047610369852	0.346401502833013	0.548512454861899
bd771cde53dcc057f164d069b98411d4	10	6	330	909	1.64298960398739	0.363157692011584	7.89448339424472	0.515221907735329	0.849027650775119	1.03245355362282	0.876853896367031	0.239015063544243	0.519633837387887
b520a210fe1759dc0e0e6be52a44c5e1	6	0	489	0	Inf	1.09130379926644	Inf	0.0240107773314604	0.533356710791619	-1.00778967008983	0.45105066311747	0.0254622946192462	0.406158116358314
02b2383ce3892d0422177fe43fa6f966	5	0	80	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.979478442353473	0.346639236177245	0.00471859436750055	0.178820550316403
777bb4ed8c93d56694eccd2578cd7c38	4	3	967	787	1.08090048499758	0.151598064078087	8.74477955436854	1	1	-0.977813552829124	1.44701733808223	0.499203076960568	0.606298546758337
9330552170a4a2a2903277c74c6eddd7	6	0	252	0	Inf	1.09130379926644	Inf	0.0240107773314604	0.533356710791619	-0.975623661658164	0.423748166474236	0.0213145020414667	0.36793722376499
1c1610602543e4f9bbc316d98a385243	10	1	399	13	13.9487233902442	1.56055612895394	690.381163028735	0.0090914378357943	0.456898038819128	-0.97361105404084	0.355720049352694	0.00619994960874615	0.204017091812803
4218eaec4da93520b0f2eaf0041de469	0	5	0	139	0	0	0.745293017492363	0.0115864527629234	0.456898038819128	0.969050723946679	0.345220478354519	0.00499976693645854	0.178820550316403
da5b07342c77779eab99d44006c4e64b	8	0	272	0	Inf	1.78006612062037	Inf	0.00458818374149134	0.371642883060799	-0.968511031114397	0.339544145178891	0.00433923474223041	0.178820550316403
1ce6b03f55ca1901a6069934b9536054	10	8	375	1218	1	0.221625362397493	4.51211896139605	1	1	0.967834731187734	0.934097444623778	0.300147317888652	0.520837225674932
04e8249b67e4d32ea7954042c5f06777	5	2	119	46	2.28106292782199	0.308957847494618	27.6686581048561	0.426427462480593	0.814690026954178	0.960329732026402	1.53909067681367	0.532654403714852	0.631627350351057
667dd4cff5aeb7f3c6a805510976f3cc	5	2	481	111	2.28106292782199	0.308957847494618	27.6686581048561	0.426427462480593	0.814690026954178	-0.956201215377685	1.48093631552535	0.518490877961921	0.618313583798305
55ff111698873e7d223deecd590cdc72	8	4	267	343	1.96196003094798	0.390313109223576	11.4539064290505	0.481497960697071	0.814690026954178	0.955364780225329	1.05452268069371	0.364952300107699	0.55881045662105
1e7af331f5614b4d83cf3323603c2695	0	5	0	323	0	0	0.745293017492363	0.0115864527629234	0.456898038819128	0.940032862245779	0.367531273250983	0.0105368494382663	0.257331113682035
3766f79d6df21d0704d7b93d7e369e4a	2	2	16	7	0.783280609930878	0.0507961533627122	12.0700774055376	1	1	0.936771123714438	1.59360942344284	0.556646533269337	0.650553606584475
445fb3aa90d0b4e73028e1d8198fb777	10	2	701	73	6.62432780317311	1.06873575969996	75.0867131597843	0.0316665783851546	0.537821081283351	-0.93652284612461	1.37329532247514	0.495268679279977	0.604308133582638
1d93f2aaa2f0ef9feeb9873f94ebf501	5	0	585	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.933585168479302	0.476845388994463	0.0502492351778425	0.474577832467505
db24f9290c4d474b646c28f7ab3a75ae	6	6	2332	2177	0.721070781133812	0.142639655757926	3.60186597344556	0.729477196885428	1	-0.931225564936498	1.19852082273036	0.437171133261301	0.566918459706615
350251bc2b7825f1a48de587c6e0200f	0	4	0	753	0	0	1.09804738506394	0.0308972073677956	0.533356710791619	0.930326224410139	0.384135365652452	0.0154408393072516	0.293745399378011
fea9e199679036c9bcd796a24a81830a	4	3	30	16	1.08090048499758	0.151598064078087	8.74477955436854	1	1	-0.925138721538256	1.38674570738782	0.504689532967312	0.610848365763884
dba6c3d5171d34b0930aa57098c1d58a	6	4	72	166	1.27681401589468	0.23457236606686	7.71227332257268	1	1	0.921509460917942	1.14116040121505	0.419367151522914	0.565743713018329
34bc020ac1533729b15487fed53e6831	8	8	236	1004	0.674304093439419	0.145165363410627	3.04814182431585	0.737069509280178	1	0.917178017027501	0.934889470689742	0.32656560541404	0.530988410710267
a3e406429627f5c4d2098ccab56555d3	4	2	147	17	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-0.910259857663755	1.61995794124552	0.574181844365089	0.662227253139582
052c54e9e757c91519c3123cc36636ee	9	4	142	247	2.39364013346201	0.486039212338447	13.8859302874803	0.301350707134912	0.814690026954178	0.908164076136472	0.979477758999434	0.35382678481127	0.5560889618004
dff15d2cae8efc6c875d7d08cfc197fe	8	5	217	1094	1.45115530044514	0.302902003789861	7.51868381845778	0.731355827462613	1	0.897638698797634	0.98979990489705	0.364465470458649	0.55881045662105
c46f54f23c54e7132eb9aa1e024b782c	8	5	62	100	1.45115530044514	0.302902003789861	7.51868381845778	0.731355827462613	1	0.891002931734676	0.90888520246965	0.326925693264029	0.530988410710267
ccb25fe18ef97a38586c42a085169044	4	2	100	21	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-0.884385542474371	1.51923013241643	0.560480845780371	0.652932532198856
ca08c2ce30306134a1b8ace9b8eacda6	5	0	1444	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.867321953101134	0.449851304419813	0.0538527377648363	0.474577832467505
975050d7195edf6b010b41923ee6d7ff	7	5	60	46	1.17906507708195	0.238389545241536	6.18756423238634	1	1	0.865434630177462	0.928055640233148	0.351065526558617	0.552573990233519
d4ea18eecc05d65683d394d4dce91bd3	2	3	152	121	0.491508215839388	0.0361614977141642	4.94351236390639	0.637127578304049	0.965317035905271	0.8634045219972	1.64888360132449	0.600536079350637	0.685861704507832
99b44ee71a36a108a50e4bcdf8c5a19f	2	3	17	29	0.491508215839388	0.0361614977141642	4.94351236390639	0.637127578304049	0.965317035905271	0.85999132581112	1.6697830619409	0.606530819642192	0.690461570900787
a950b08d6c4b35e036108b37ef41b54f	3	2	46	12	1.22813439290493	0.122088254312132	16.6474698491683	1	1	-0.859062750721632	1.63749561350954	0.59984746465373	0.685819088252311
29185a5589c790f5f3420ca8934bc9f2	1	3	5	1041	0.237444373311732	0.00413800299051298	3.33334860773575	0.303284950343774	0.814690026954178	0.857297642707633	0.507695541442473	0.0912949958814526	0.519633837387887
92d7d4ed8f540b6a22c4ac069da43dc1	6	0	789	0	Inf	1.09130379926644	Inf	0.0240107773314604	0.533356710791619	-0.849811009783801	0.403396003290691	0.0351486131970722	0.451359630445329
4776c87857a191b3224a3727146b1b43	1	5	2	52	0.122826087129034	0.00233486525584166	1.298616403452	0.068861562220196	0.637139834057103	0.824677176900444	0.314701269529282	0.00877988844236421	0.243441884682023
f00bcf9075d99439378922c89ad7fad7	6	0	848	0	Inf	1.09130379926644	Inf	0.0240107773314604	0.533356710791619	-0.822147090305708	0.403785704008986	0.0417405588157873	0.47261084336585
31f3154896bc3160e0abcd4684c53dda	1	4	4	2321	0.166002492836945	0.00305566783302985	1.94026614246648	0.149265766912826	0.728820598006644	0.809692701608686	0.473578562223581	0.0873153334074386	0.519633837387887
4e7b39f2a5600877a4407ca807218fe8	4	3	263	139	1.08090048499758	0.151598064078087	8.74477955436854	1	1	0.80844737191416	1.41599646751515	0.568041105756349	0.658752515816559
7aeb68c9d93691468cd1c410902e9756	3	3	55	23	0.77048515201981	0.0880047731102832	6.731674899939	1	1	-0.804701278501549	1.42719787466146	0.572867781832979	0.661834777141394
bd7dc7cd9521fd107ae6f75a22463cbb	8	2	152	34	4.4757522501046	0.69995778464352	51.2647481683283	0.132627723284008	0.723611360715339	-0.802573684966054	1.39133524286321	0.564049554095858	0.656291912113744
5b080dcff3ec0eea1c4df91788b4291e	4	2	251	74	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-0.795450873702007	1.47883196757916	0.590652083785307	0.67751268434197
3c3cb5c931a467ecbcc43800a1c85141	4	5	583	2999	0.559387929124102	0.0887989076449368	3.26978224770469	0.469713823440186	0.814690026954178	0.795279898443327	1.49039898513269	0.593616915334574	0.679433273747072
1a982320634cf449416f8099294da873	1	4	7	133	0.166002492836945	0.00305566783302985	1.94026614246648	0.149265766912826	0.728820598006644	0.794869578735548	0.39504337016841	0.0442086460556423	0.474577832467505
86ed6e55634658f35f80a2014b67cf29	10	9	1380	1490	0.783242733105372	0.16984548299252	3.51287475209964	0.74857271824917	1	0.793123049411646	0.87858455890008	0.366670170748017	0.55881045662105
97ed9c32c0b6f04cf476f12dc0f30afc	5	0	677	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.788224566405086	0.404427125992772	0.0512965769864815	0.474577832467505
7c867de9e08d99585d1b6953e434919c	0	4	0	397	0	0	1.09804738506394	0.0308972073677956	0.533356710791619	0.784582883959401	0.365082283111192	0.0316298280039067	0.434057790452024
a0bfe345e9858cf0ce357fcbf307468d	1	5	1	398	0.122826087129034	0.00233486525584166	1.298616403452	0.068861562220196	0.637139834057103	0.781929903108492	0.348991676739916	0.0250558699419379	0.405905093059393
cabd85d7a0e32cf85fcbf76924899950	2	3	109	21	0.491508215839388	0.0361614977141642	4.94351236390639	0.637127578304049	0.965317035905271	-0.780773989762081	1.63344896454307	0.632656573406957	0.71569125465245
529f72dc6878ba728637691f90708890	8	1	419	1	9.43924078581364	1.02484790825426	471.330748677851	0.0260488056077927	0.533356710791619	-0.774878203378949	0.330226401431523	0.0189503655527694	0.334424762253581
719e65f1dfe3180fc1520039c3506275	0	6	0	38	0	0	0.541313281238393	0.00411132194813408	0.371642883060799	0.774708917111526	0.275331977715895	0.0048970853978707	0.178820550316403
6a4923a5268cb80a2810e0b82f5ac675	0	3	0	350	0	0	1.84117764080038	0.0784313725490196	0.637139834057103	0.772648470797182	0.379428311171089	0.0417153204123144	0.47261084336585
0fd2d12445afdd1184160a25a2bfb995	4	0	888	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.76374770286193	0.413922102245479	0.0650159548572224	0.510908958691457
5aba37364cb012400f266e5b32f10f74	2	2	5	5	0.783280609930878	0.0507961533627122	12.0700774055376	1	1	0.756424246571138	1.82167972969085	0.677970255409748	0.751476504154174
9ca5d74763b3c7223f892c58cf4b66a8	4	2	252	136	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-0.749039805257347	1.58478096974494	0.636466019938811	0.719097337978077
0c480bf73faf15402f98bf3781c96fd4	2	2	139	12	0.783280609930878	0.0507961533627122	12.0700774055376	1	1	-0.748529959314645	1.80178823239402	0.677821838021331	0.751476504154174
9f993dc9a9a42cb324a710ff0a59ad4b	4	2	76	9	1.72371558058729	0.20891919890493	21.8056824257241	0.672244264274625	1	-0.747399255044957	1.54014299925545	0.627478357449962	0.711232196334565
59a8d2c498588713cb40017bfdaec718	5	0	509	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.743472656397277	0.379546595354469	0.0501310325664597	0.474577832467505
daa5f87eb9a2dd64abc5a58c5688327f	6	5	1883	1436	0.944419059056149	0.181956943569606	5.06466787277761	1	1	-0.735967929209121	1.2466683055857	0.554957478874845	0.650022497503016
c53af32783105c989d18c3f24dca28a6	1	7	726	607	0.0731430229930644	0.0014347783752529	0.702118906465201	0.0121492356001288	0.456898038819128	0.730188661617037	0.537961431548526	0.174677871797326	0.519633837387887
98982ad6064699f5632bc562c9de8c3e	8	1	144	1	9.43924078581364	1.02484790825426	471.330748677851	0.0260488056077927	0.533356710791619	-0.73006610946982	0.268926486852455	0.00663273604102077	0.211644577308935
7cc6d4200880b7441c19ab60d88cf312	9	4	314	570	2.39364013346201	0.486039212338447	13.8859302874803	0.301350707134912	0.814690026954178	0.723473246284114	0.985201853135195	0.462741472288909	0.582854988421317
abadbe2f29abaca997973c05e70e7e3e	1	3	2	1504	0.237444373311732	0.00413800299051298	3.33334860773575	0.303284950343774	0.814690026954178	0.723170778019491	0.428983564578909	0.0918386913642513	0.519633837387887
c0cd0d5b75930802e3335840c1178b76	9	1	220	48	11.5004619926678	1.27237249727175	570.988672372907	0.0218509488940687	0.533356710791619	-0.719219324987393	0.289408945482632	0.01295035388555	0.288270816266834
1597d9206765a9582658ce82afc55a53	0	5	0	60	0	0	0.745293017492363	0.0115864527629234	0.456898038819128	0.717731521342872	0.276237763607833	0.00937034560701311	0.249495347467913
e08d2e4dc80dfc87ca6ade1be68d633a	0	4	0	42	0	0	1.09804738506394	0.0308972073677956	0.533356710791619	0.714580502935265	0.293938409408421	0.0150549201249395	0.29357094243632
beca4c621bd6841086ae8ca50652aca7	7	0	192	0	Inf	1.41268811050709	Inf	0.010656853161597	0.456898038819128	-0.70348210122318	0.264683626425333	0.00786472997547016	0.231381013079387
64db2dd1282956ba3e5e65f192ceff6b	0	3	0	1318	0	0	1.84117764080038	0.0784313725490196	0.637139834057103	0.694421270718084	0.417025962277857	0.0958778165108094	0.519633837387887
9e9472aff8ab2952afb813d4e46adb1d	6	1	140	4	6.14227634521505	0.62217748580139	314.434873076123	0.104134322350641	0.637139834057103	-0.690706293436368	0.334033180108873	0.0386609505649784	0.460584009801442
342ee3aaeb18f89363aab431d730563a	0	2	0	672	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.686773273797586	0.360072448261633	0.0564792007482964	0.487480314655378
6754225ea52475cf3ba742533ee6849a	8	3	134	285	2.8055044568273	0.5131311688004	20.3174613482408	0.276727227783957	0.814690026954178	0.677756719150045	1.16445793125474	0.560542268858277	0.652932532198856
b78329357a80e123d34b400dcfe2ebf5	7	1	235	3	7.67145277657977	0.810068212952023	386.891672076462	0.0531375391023366	0.570957435456739	-0.6770319988183	0.308193350244731	0.0280363914412536	0.422517365162906
9721c24fdd0b0a63462ac2efd62da2c7	0	3	0	417	0	0	1.84117764080038	0.0784313725490196	0.637139834057103	0.673192458860914	0.345467785401953	0.0513383924575603	0.474577832467505
51b64448cdadd9252de2539e261be10a	6	1	613	57	6.14227634521505	0.62217748580139	314.434873076123	0.104134322350641	0.637139834057103	-0.671804201372165	0.404253322024	0.0965449287458326	0.519633837387887
2c14f8314d0330503bad44e7bc1d65fa	6	1	412	6	6.14227634521505	0.62217748580139	314.434873076123	0.104134322350641	0.637139834057103	-0.664779885798942	0.371004078473463	0.0731586262013433	0.519633837387887
a29971905462fa50ca51d0d479667bc4	5	0	355	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.660735088558425	0.303532298274422	0.0294940220849513	0.431350072992413
fe11c6b26e9426a20d9b2a8f65d62bea	0	2	0	813	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.656709030668893	0.444485227845788	0.139552441709479	0.519633837387887
ff71a1de7ddbed2f5645938d49c7df38	3	0	439	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.646057246893741	0.43047295554051	0.133405234058477	0.519633837387887
7ffa9ff02ae5f830ea8b4ea9c4908d28	0	2	0	963	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.636203334448036	0.445055533914307	0.152862866748488	0.519633837387887
0bb5cfbfe92b79cc85adceaa301c3b23	5	0	164	0	Inf	0.808303823157474	Inf	0.0527119938884645	0.570957435456739	-0.632197607670993	0.327829495680033	0.0538011426842853	0.474577832467505
