	S5-MALL-013	S2-MALL-018	S1-MALL-018	S1-MALL-014	S7-MALL-016	S2-MALL-016	S5-MALL-010	S1-MALL-007	S2-MALL-011	S1-MALL-017	S3-MALL-008	S4-MALL-010	S1-MALL-005	S5-MALL-016	S3-MALL-012	S3-MALL-013	S6-MALL-016	S1-MALL-010	S2-MALL-013	S1-MALL-015	S3-MALL-010	S2-MALL-017	S6-MALL-013	S3-MALL-016	S4-MALL-016	S1-MALL-008	S6-MALL-010	S2-MALL-010	S1-MALL-016	S1-MALL-012	S1-MALL-004	S4-MALL-013	S1-MALL-006	S2-MALL-008	S3-MALL-014	S4-MALL-015
Groupings	Y	No	No	No	No	No	No	Y	Y	No	Y	No	No	No	Y	Y	No	No	Y	Y	No	No	Y	No	No	Y	No	No	No	Y	Y	Y	Y	Y	No	Y
5e594a29e3393825499e1a9a0c210ea0	451	  0	  0	  0	  0	  0	  0	  0	 43	  0	  0	  4	  0	  3	 17	 69	  0	  0	  0	  7	  0	  0	202	  0	  0	  0	  4	  8	  0	  0	  0	303	  9	  0	  3	  0
954ce9a7ede67cd652c46b8d2b76f22a	385	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
446ddc82ac37f88765f4d87637baece7	320	  0	  0	  0	  0	  0	  0	  0	 27	  3	  0	  3	  0	  1	 46	 90	  0	  0	  0	  4	  0	 24	241	  0	  1	  0	  0	 19	  0	  0	  0	405	 17	  0	  2	  0
7ffa9ff02ae5f830ea8b4ea9c4908d28	206	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
02bddf815fc6ec58e0ce1a8f1ce8612b	186	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
43c8f5eb141cce9f341c81482c3902a2	173	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  3	  6	 24	  0	  0	  0	  0	  0	 12	 65	  0	  0	  0	  1	  5	  0	  0	  0	131	  8	  0	  2	  0
00e9a919faaf13cf808e66c5b6892f58	162	  0	  4	  0	  0	  0	  0	  0	 22	  0	  0	  0	  0	  0	  6	114	  0	  0	  0	  2	  1	  0	 34	  0	  0	  0	  0	  7	  0	  0	  0	180	  7	  0	  0	  0
fc804131c275b60a86bf3623aa9639cf	 53	  0	  0	  0	  0	  0	  0	  0	  0	  0	277	  2	  0	  0	  7	  0	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
208bee72dd6f71715fe9a85a6740f90f	28	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
2cd291fafb8383e84da700a1ba9025fd	22	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
29185a5589c790f5f3420ca8934bc9f2	 17	  0	  0	  0	  0	  0	  0	  0	  0	  0	268	  1	  0	  0	  0	  0	  0	  0	  0	  7	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
1b9cebbc4841c2e62e30bee82e0a2e0a	13	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
f6ec1017b7678f147c32150fe0305a32	 10	  0	  0	  0	  0	  0	  0	  0	  0	  0	723	  0	  0	  0	 15	  0	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5
dff15d2cae8efc6c875d7d08cfc197fe	  9	  0	  0	  4	  0	  2	  4	  0	  0	  4	  0	 13	  0	  0	275	  6	  0	  0	  0	  7	 30	  0	  0	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	  0
052c54e9e757c91519c3123cc36636ee	 4	 0	 0	 2	 1	 0	 3	 0	 0	 0	 0	 6	 0	 0	46	 7	 0	 5	 0	14	17	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0
360959711fd78a186b3f0ecdbeebbe26	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b30870ec90cb1da81c6a257b94cb3fdc	 2	 0	 0	 5	 0	 0	 0	 0	 0	 1	 0	11	 0	 0	 0	 0	 0	 1	 0	 1	26	 0	 0	 0	 0	 0	 0	 9	 0	 0	 0	 0	 0	 0	 0	 0
06215e92a88b4c0bc04db4407f457b81	  6	  0	  0	  0	  0	  0	  0	  0	224	  0	  0	  0	  0	  0	  0	 59	  0	  0	  1	  3	  0	  0	 16	  0	  0	  0	  0	  6	  0	  0	  0	  0	  1	  0	  3	  0
956f202ac5c3595c5435540cfc374fb9	 1	 0	 0	 1	 0	 0	 3	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	15	 0	 0	 0	 0	 0	 0	26	 0	 0	 0	 0	 0	 0	 0	 0
d328821148aadec372ae2badf830a0af	 3	 0	 0	 0	 5	 0	 0	 0	10	 8	 0	 3	 0	 0	 0	11	 0	 1	 0	 0	 0	 0	42	 0	 0	 5	 7	 4	 0	 0	 0	 0	 0	 0	 0	 0
f70a02fcbd4f653788850f5a8dfd6de2	 2	 0	 0	 0	 4	 0	 2	 0	 0	 0	 0	 0	 0	 1	50	 0	 0	 4	 0	 0	22	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0
068db80412ea0132c5d3ef84cdad981e	  1	  0	  0	  0	  0	  0	  0	  8	 20	  1	  0	  0	  0	  0	  0	 12	167	 17	  0	 10	  2	  5	  0	  0	  0	  0	 10	  2	801	 78	128	  0	  0	  0	  0	  0
81230f14fc1bae46d60183250ea7f53c	 2	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	19	 0	 0	 0	 0	 0	 0	 0	 0
34bc020ac1533729b15487fed53e6831	  1	  0	  0	  0	 10	  4	  3	  0	 42	 40	  0	  2	  0	  0	  0	 45	  0	  0	  0	  0	  0	  0	148	  1	  1	  2	  0	  8	  0	  0	  0	 15	  3	  0	  0	  0
6b9d9a81f75a4488d941bba2bea4e276	 3	 0	 1	 0	 0	 0	 2	 0	42	 0	 0	 0	 0	 0	 0	 6	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 2	 0	 7	 0
ce35522e0736a1fccf9e21ae14c3ee06	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	20	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 3	 0
9a99b13d04559f94c05d994d54244ca9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f4a73c8c152cda310d91a8b1ad625c8	  0	  0	  1	  1	  0	  0	  3	429	  7	  0	 22	  1	  0	  0	200	  0	 27	  3	 30	  0	  2	  0	  0	  0	  0	  1	  7	  0	 24	327	 14	  0	  0	 78	  0	 22
21ac9338cd769064dfe183a59386d345	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  1	  0	  0	143	  7	  0	  0	  0	 11	 59	  0	  9	  3	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  0
34894de27388b21d384875822b942a01	 0	 0	 0	 0	 0	 0	 0	86	 2	 0	12	 0	 0	 0	30	 2	 8	 2	55	 3	 0	 0	 0	 0	 0	 0	 3	 0	 0	38	14	 0	 0	 5	 0	16
db24f9290c4d474b646c28f7ab3a75ae	  0	  0	  0	  0	 17	168	  0	  0	  0	  0	  0	  0	  0	 10	 90	  0	  0	  0	  0	  0	  0	  0	 22	 10	  0	  0	  0	  0	  0	  0	  0	366	  0	  0	506	  0
bf7ea2aa8e618a88788b0d27406bd501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86ed6e55634658f35f80a2014b67cf29	  1	  0	  0	  0	  0	  3	  0	  0	 14	  2	  0	  1	  0	  0	  4	  4	  0	  5	  0	 15	  0	 26	  3	  3	  2	  0	  2	  0	194	 67	245	  0	  0	  2	  2	  0
031bc6bd8ff9a25f61b6ec8846a11de7	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	 15	  0	  0	  0	  0	  0	 14	  0	 51	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	165
68b3eeebfc8a75c7920569078aa5e54b	 1	 0	 0	 0	 0	 0	 0	 0	18	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
7aeb68c9d93691468cd1c410902e9756	 2	 0	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	10	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 0	 0
9d6c3829be92e35d2c729a06a07f9cea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
18518dc6b55902c96a5628b6a1683284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
4cfd39842c1be76ac658ee44d2feee41	  0	  0	  0	  0	  0	  0	  3	143	 29	  0	 33	  0	  0	  0	 35	  4	 36	  2	 25	  0	  0	  0	  0	  0	  0	  0	  4	  0	 19	 90	  6	  0	  0	  7	  0	 39
0ce35e7f3795a53326b6e649d4770275	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	 10	  1	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	152
550044eb2e41142ec4f5765aa5aaf1c0	  1	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	400	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	222
2123f462a1d5203b292e6711733097a1	  1	  0	  0	  0	  0	  0	  2	 22	 11	  5	  0	  0	  0	  0	  0	 18	136	 10	  0	  8	  0	  3	  0	  0	  0	  0	 18	  3	761	238	521	  0	  0	  2	  1	  0
c53af32783105c989d18c3f24dca28a6	  1	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	269	  0	  0	  9	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	212
44e3b34b921ccfd44a1871dbd08f8005	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec47fbbb5cef20382f9ea775fae4826d	 1	 0	 2	 0	 0	 0	 0	58	 3	 1	 1	 0	 0	 0	19	 0	15	 1	28	 3	 0	 0	 0	 0	 0	 0	 2	 1	 2	41	 5	 1	 0	 0	 0	 8
87d8b4672ebd6a23672f1318b578cc39	  1	  0	  0	  0	  5	  0	  0	  6	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	245	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 12	  0	  0	  0	  0
c129613f8c0f4442385abbf5b107a4f0	  2	  0	  0	  0	  0	  0	  2	  0	375	  0	  0	  6	  0	  0	  1	117	  0	  0	  0	  2	  3	  0	 13	  0	  0	  0	  1	  9	  0	  0	  0	  6	  2	  0	 11	  0
777bb4ed8c93d56694eccd2578cd7c38	  0	  0	  0	  0	 11	148	  0	  0	  0	  0	  0	  0	  0	  0	 27	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	151	  0	  0	162	  0
bd771cde53dcc057f164d069b98411d4	  0	  0	  2	  0	  0	  0	  9	  0	 58	 12	  0	 25	  0	  0	  0	  3	  0	  0	  0	  0	  2	  2	167	  1	  0	 10	 29	  6	  0	  0	  0	  0	  4	  0	  1	  0
cabd85d7a0e32cf85fcbf76924899950	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	15	 2	 0	 0	 0	 0	 9	 0	 0	 0	 0	 0	 0
208091cda60ecd05d2e67b9f4a828751	  1	  0	  0	  0	257	303	 15	  0	  0	  0	  0	115	  0	297	  0	  0	  0	  0	  0	  0	  0	  0	  0	473	371	274	  0	  0	 24	  3	  0	  0	  0	  0	  0	  0
3b5843d7e49fc64337225bb1d6c01b4a	 1	 0	 1	 1	 0	 0	 1	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 5	24	 1	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 2	 0
b0dd03184feca9136ec8da1c0b8506c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2a757b79c4a18465a1d84542326f6961	  0	  0	  0	  0	  0	  0	  0	  0	 18	 14	  0	  0	  0	  0	  0	122	  0	  0	  0	  0	  0	  3	 66	  0	  0	  0	  4	  0	  0	  0	  0	  0	  2	  0	  0	  0
f31989a8812397b237ecbcc3bc6b21cd	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
01f50de7cf19e25aae110d43705c3abb	  1	  0	  0	  0	  0	  0	  0	  0	  8	  0	  0	  0	  0	  0	  0	  0	237	  0	  0	  1	  0	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	 14	  0	  0	  0	 49
b37db5bd4cdf794171760d28d5600886	  0	  0	  0	  0	  0	  0	  0	  0	  9	  0	  0	  0	  0	  0	  0	  0	105	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 11	  0	  0	  0	 20
f6ea171d5bb51e45e8fcd2ad4ae8df7c	  0	730	215	248	  0	  0	 79	  1	  0	  4	  0	  0	 36	  0	  0	  0	  1	 81	  0	  0	  0	 42	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0
d297fe4d3e4aaf5983649f10278d629f	  0	308	353	168	  0	  0	 57	  0	  0	 13	  0	147	  0	  0	  0	  0	  0	  0	  0	  0	  3	 84	  0	  0	  0	  0	  1	 22	  0	  0	  0	  0	  0	  0	  0	  1
f6a0e0aa9c7bbb23ea4e71a6462c1c10	  0	234	161	168	  0	  0	 61	  0	  0	 13	  0	 80	  0	  0	  0	  0	  0	  0	  0	  0	  0	115	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
0e7cff1baf52922dc32b72476f20c2ee	  0	231	 51	389	  0	  0	170	  0	  0	 14	  0	 89	 99	  0	  0	  0	  0	 46	  0	  0	  0	 34	  0	  0	  0	  1	  0	 44	  1	  0	  0	  0	  0	  0	  0	  0
b520a210fe1759dc0e0e6be52a44c5e1	  0	125	  0	 15	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	  0	 28	  0	  0	  0	  0	  0	  0	  0	  0	  0
ff71a1de7ddbed2f5645938d49c7df38	 0	91	44	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
1d93f2aaa2f0ef9feeb9873f94ebf501	 0	52	89	 0	 0	 0	 0	 0	 0	 6	 0	 0	22	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
445fb3aa90d0b4e73028e1d8198fb777	  0	 56	 21	  2	  0	  0	  4	  0	  0	  0	  0	  0	 12	  0	  0	  0	  0	  0	  0	  7	  0	 17	  0	  0	  0	  7	125	  7	  1	  0	  0	  0	  0	  0	 11	  0
143fec38bae53c3da379bfb8ef1d9891	  0	 30	  0	  4	  0	  0	 20	  0	  0	 41	  0	  0	 67	  0	  0	  0	  0	  8	  0	  9	  0	 24	  0	  0	  0	 20	286	 39	  0	  0	  0	  0	  9	  0	 23	  0
fb4bdbd16b96c6d6b4dff0a9d8af1ac9	 0	20	28	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
ecdbfed65e0ef40267db932050981164	  0	 27	 11	 38	  0	  0	 10	  0	  0	 74	  0	 12	136	  0	  0	  0	  0	  0	  0	 17	  0	  7	  0	  0	  0	  1	152	 26	  0	  0	  0	  0	 17	  0	  9	  0
bb75c7bc3c852baf4ecc025ad23f7d56	 0	18	 6	35	 0	 0	 0	 0	 0	26	 0	16	57	 0	 2	 0	 0	 3	 0	 3	 2	 0	 0	 0	 0	 0	80	14	 0	 0	 0	 0	 0	 0	 7	 0
b9ad793aff859525b4d66ff8316aaa90	 0	10	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
18e220f7a1da36f66ae3734a54642936	 0	 8	27	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0
177ee03fd6f57772c6962f6d66cc3c02	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
a43cc22e0311eb28220832fc04fa4d9c	 0	13	 4	 0	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
bdb46afe37911d6cccb59dc30ce73d84	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0707cd3daa19cf854c010305df6f93a	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407053a4af37e4d659622fdc3fc7358a	0	6	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
038765f119978aaa180bf7d8de851dd4	 0	 6	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	14	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0
dba6c3d5171d34b0930aa57098c1d58a	 0	 5	 3	 1	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	30	 0	 0	 0	 0	 0	 0	18	 0	 0	 0	 2	 5	 0	 0	 0	 0	10	 0	 0	 0
4a4fb21f3fa8f3d14d5e993a28d2d453	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	15	 0	12	 0	 0	 0	 0	 0	42	 0	 0	 0	 0	 0	 0	 0	 0
0bb5cfbfe92b79cc85adceaa301c3b23	 0	 7	11	 0	 0	 0	 9	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0
d5fcee84ea5b9f719ce8f6079834480d	 0	 3	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	20	 0
63dff133ebc414e502b98044fcfab544	 0	 4	17	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	17	 0
6998684fc07e7d253cd31e2849cd9dd2	 0	 6	30	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
af92ed7c9d94ef30b08f68944fd99d3b	 0	 3	24	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 9	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
b4fdbcf6833a464c4b0509e95f722390	 0	 6	 0	 0	 0	 0	 0	 1	 0	 0	 0	 3	76	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 0	 1	 0
158c2eae7e0bb5767c731f64091dd0ca	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
837332d67b59de3ac74891c3a1480f63	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64518bf986f698bc1820054fe138340e	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4875eff948215dcfcf58ae9ffca55655	 0	 3	21	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
02861f9948b583dac4d6a864cd1263e9	  0	  1	  0	  5	  0	  0	 48	  0	 65	  0	  0	 34	  1	  0	  0	 31	  0	  0	  0	  0	  9	  0	109	  1	  0	 12	  4	 22	  0	  0	  0	  0	  3	  0	  4	  0
f5f110076ade8f60cf67a665b51b344b	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d4871227284c323dc6d9069f759d4b8b	 0	 2	 2	 4	 0	 0	 0	 0	 0	 0	 0	 0	22	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0
ff1f8dee86478308bbeff1bfc6bed115	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
6b415673da0fc1b3f30ca47ebb250fdc	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
449523f8a495d62cd9b61d6cdd9c10a6	 0	 1	 0	 0	 0	 0	 3	 0	 0	94	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	22	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0
edac8603787e4464e5882e126349d48c	 0	 1	 0	 0	 0	 0	 1	 0	99	 0	 0	 0	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
51554d0d5b711a534b56ebc00d2ab382	 0	 3	 0	 0	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 2	 3	 0	 0	 0	 0	 0	 0	 0	 0
5420d66e334c358653902cebf8003c4f	 0	 0	 0	 0	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	37	 0	 1	 0	 2	 0	 6	44	 0	 0	 4	 0	 0	 0	 1	 0	 0	29	 0	 0	 0
a9ccee7ec7f52cc52edef66c8044299b	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4240517a722cf624801851166df8387a	 0	 3	 2	 0	 0	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 9	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0
7e4a04288b6d94e8632abdf0380bb592	 0	 1	12	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
c2e7eafc21addf55f9cc9f9d4e92b211	 0	 1	 2	 1	 0	 0	13	 0	 0	14	 0	 0	 2	 0	 0	18	 0	 0	 0	 1	 0	 0	57	 0	 0	 1	 0	 9	 0	 0	 0	 0	55	 0	 0	 0
44a3cb8dbadcc938b73aebe5c7261124	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0
2639f76780c61df19462b152bc398bb1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
989c5113d9748121cdda78f95450fb20	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
55ff111698873e7d223deecd590cdc72	 0	 0	 0	 0	 0	 0	20	 0	17	 0	 0	12	 0	 0	 0	 0	 0	 1	 0	 0	 1	 6	69	 0	 0	 0	33	 0	 0	 0	 0	 2	 3	 0	 0	 0
422dd0c663285a3e6d8a75448e7fb2e7	 0	 1	 0	 0	 0	 0	 0	 0	57	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 6	 0	 0	 0	 0	11	 0	 0	 0	 0	 2	 0	 0	 0
9bf39eef48ca475e697bd732831ea33c	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b41fe59af35b8cc76cfa291de5cfb454	 0	 1	 3	 7	 0	 0	 5	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 2	 0	 2	 0	 0	 0	 0	 0	26	 7	 4	 0	 0	 0	 0	 3	 0	 0	 0
08a06fc969cb7719eb58bb70295a1946	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0ab4107432539cd51d3e2926ada4e865	0	1	0	7	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	0	4	0	0	0	0	0	0	1	0
765be11912ab39153ab5e919ad2c5271	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0
