metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
comparison	e858ec6e2df15c0b2ba355286e47b2c0	Y	-0.00328738952644034	0.00368620741318626	36	1	0.378764066848759	0.473455083560955
comparison	d6e048eb367ae5d0811088e5f4ddb713	Y	-0.00377859175294366	0.00318956266767765	36	2	0.244361654780319	0.473455083560955
comparison	c35319ed6c33ed013f2299ec1fddef41	Y	-0.00354458496240917	0.00294905957543272	36	2	0.237692740107378	0.473455083560955
comparison	61db93081ed0952181ac0cc1947b6211	Y	-0.0082835848310537	0.00521896408980584	36	3	0.121723093965708	0.473455083560955
comparison	ab91b0f6f70a5993d5121cd2cfeb6422	Y	-0.00841879721523149	0.00455202528661098	36	4	0.0731002272298562	0.473455083560955
comparison	aa264addf7bf503e5d88556ae9291539	Y	-0.00634462521152943	0.00404913051191328	36	3	0.126396704199559	0.473455083560955
comparison	dfee0febdf8935a9b436f772b0414ae8	Y	-0.00344588493477613	0.00267438620636416	36	2	0.206279268103695	0.473455083560955
comparison	1a672a19e12619d8b2a43ab3e780c47e	Y	-0.00483667884791989	0.00485267963581815	36	6	0.325949826931564	0.473455083560955
comparison	b5dd8d969fce83b6cf0c6f5774ac341e	Y	-0.00547652524719058	0.00350803162663219	36	3	0.127751909319589	0.473455083560955
comparison	ca08c2ce30306134a1b8ace9b8eacda6	Y	-0.0417790841006135	0.0279161254389572	36	5	0.14372532357057	0.473455083560955
comparison	26888bad0cd8c6ae57af7b7de92a5640	Y	-0.0075197082436595	0.00482360475833959	36	3	0.128271479927896	0.473455083560955
comparison	6441568eeb7f6e790f8687be306dddb2	Y	-0.00154882171341992	0.00173672089534656	36	1	0.378764066848759	0.473455083560955
comparison	1feab43b32685d040e3d1099bfdfa906	Y	-0.0102964114668333	0.00543363186528249	36	4	0.0666297377484678	0.473455083560955
comparison	4d986b3c9bf2b6630b7134281ed3e32c	Y	-0.00703005043842019	0.00435485432213777	36	3	0.11570578722222	0.473455083560955
comparison	e922169a9b0c3567165c5939f83c150b	Y	-0.00697102006387779	0.00577758246941528	36	2	0.235928683912495	0.473455083560955
comparison	195bfa6f581be70f95b3e49ba7bfb8c6	Y	-0.00499619530461335	0.00397784917188181	36	2	0.217676929506494	0.473455083560955
comparison	d17d95b1bac320c43768b58f4901f75a	Y	-0.0121319955368097	0.00677616436917365	36	4	0.0822993667786192	0.473455083560955
comparison	8fe8148b108751e3881bad5c90bc3398	Y	-0.00777295252957562	0.00479643412295554	36	3	0.114349277711305	0.473455083560955
comparison	51be5197c4e04d26d4d035d8b82643c0	Y	-0.00408777847037928	0.00316374846881731	36	2	0.205047108578641	0.473455083560955
comparison	c2dd2895b3c5370feb16bc9f5550f9d9	Y	-0.00434655343462096	0.00338439375695335	36	2	0.207721861922972	0.473455083560955
comparison	32604ea27289fbab3cd95d9b23cd0409	Y	-0.00534294815613233	0.00328818574004073	36	3	0.11342109109109	0.473455083560955
comparison	635991cf03bee2bf9a5d631f43336e24	Y	-0.00644780213994942	0.00403807815367573	36	3	0.119575427773693	0.473455083560955
comparison	b3c73c9d27159c8c1e471f9ee8642dff	Y	-0.00154882171341992	0.00173672089534656	36	1	0.378764066848759	0.473455083560955
comparison	8540be5687449bc81b329153dee68676	Y	-0.0069904698971853	0.00377262566936531	36	4	0.0725862590627534	0.473455083560955
comparison	d6fc5532aa111574979127c219abe424	Y	-0.00344588493477613	0.00267438620636416	36	2	0.206279268103694	0.473455083560955
comparison	73114ca86a36c97048c75ffce116a4a8	Y	-0.0139771466624207	0.00945501962203982	36	4	0.148538518306435	0.473455083560955
comparison	125896c06f9b5dc2c5b4c32e81a5c4e1	Y	-0.00673327446121647	0.00438647661003255	36	3	0.134036270764414	0.473455083560955
comparison	ee41b89426af6b53f552a12022930c2a	Y	-0.0130390045963003	0.00777291505283497	36	4	0.102617534232165	0.473455083560955
comparison	31425a47f0623987faec978efa7d6cc5	Y	-0.00499470664819605	0.00307606327542416	36	3	0.113669315308026	0.473455083560955
comparison	943490dd38726e088e97dad9df5b5853	Y	-0.00981947927028507	0.00549243932648832	36	4	0.0827218006515179	0.473455083560955
comparison	1b626d7b1a4942dbe0b3b3bd78cbaf53	Y	-0.0105750586699904	0.00841794449254455	36	3	0.217588240076924	0.473455083560955
comparison	6035ced479a8cce8084aa7fd371bdb61	Y	-0.0211658582602845	0.0166482669155831	36	4	0.212231237851415	0.473455083560955
comparison	7a4d058ae9e5f276d4c4108419f0e334	Y	-0.00154882171341992	0.00173672089534656	36	1	0.378764066848759	0.473455083560955
comparison	4fbced73f1e198e42ad79c9bfee94b88	Y	-0.017969268425816	0.00923805212917705	36	5	0.0600661775290867	0.473455083560955
comparison	f00bcf9075d99439378922c89ad7fad7	Y	-0.0349839927546812	0.0214513553227186	36	6	0.112151747822344	0.473455083560955
comparison	8292e565547d6c1133d4a12857605080	Y	-0.00990925846934853	0.00727446721025068	36	7	0.182092543082681	0.473455083560955
comparison	fcc2fb3189540f7d72597f0099880b83	Y	-0.01079554216168	0.00703992092739389	36	3	0.134412461598301	0.473455083560955
comparison	8fa6f65a10d03bf604d9912b8a92d172	Y	-0.00109509474914442	0.00122794890899607	36	1	0.378764066848759	0.473455083560955
comparison	7d81b03e9102d60530679514a7e05e21	Y	-0.00769193118198792	0.005280581021736	36	3	0.15438826265877	0.473455083560955
